section,setId,setSeq,questionType,contentType,contentBody,intAnswer,prepTime(in_seconds),floatAnswer.max,floatAnswer.min,fitbAnswer,mcscAnswer,subjectiveAnswer,option.1,option.2,option.3,option.4,option.5,mcmcAnswer,tagRelationships,difficultyLevel
DILR,DILR-2,3,mcsc,markdown,"**Read the information given below and answer the question that follows.**

Six crates labelled K, L, M, N, O and R are stacked one above another in a single tower. Position 1 is the bottom of the tower and position 6 is the top, and each position holds exactly one crate.

- Crate M rests immediately above crate K.
- Exactly two crates lie between L and M.
- R is neither at the bottom nor at the top of the tower.
- O is somewhere above L.
- Exactly one crate lies between N and R.

**If the condition that O is somewhere above L is dropped and all the other conditions still hold, how many different stacking orders are possible?**",,330,,,,2,,3,4,2,5,,,DILR/logic-quiz-scores,1
DILR,DILR-3,1,mcsc,markdown,"**Study the data given below and answer the question that follows.**

An audit of four solar module assemblers covers three panel grades, G1, G2 and G3. Table 1 gives the number of modules installed and Table 2 gives the share of those modules found defective in the audit.

Table 1: Modules installed (in hundreds)

| Firm | G1 | G2 | G3 |
|---|--:|--:|--:|
| Arkin | 24 | 36 | 20 |
| Bhima | 30 | 18 | 42 |
| Cygna | 45 | 25 | 15 |
| Dhruv | 16 | 40 | 34 |

Table 2: Defective modules as a percentage of modules installed

| Firm | G1 | G2 | G3 |
|---|--:|--:|--:|
| Arkin | 2 | 5 | 4 |
| Bhima | 6 | 3 | 2 |
| Cygna | 4 | 2 | 8 |
| Dhruv | 5 | 4 | 3 |

**In grade G3, how many more defective modules did Cygna and Dhruv together have than Arkin and Bhima together?**",,330,,,,3,,46,64,58,38,,,DILR/di-table,1
DILR,DILR-3,2,mcsc,markdown,"**Study the data given below and answer the question that follows.**

An audit of four solar module assemblers covers three panel grades, G1, G2 and G3. Table 1 gives the number of modules installed and Table 2 gives the share of those modules found defective in the audit.

Table 1: Modules installed (in hundreds)

| Firm | G1 | G2 | G3 |
|---|--:|--:|--:|
| Arkin | 24 | 36 | 20 |
| Bhima | 30 | 18 | 42 |
| Cygna | 45 | 25 | 15 |
| Dhruv | 16 | 40 | 34 |

Table 2: Defective modules as a percentage of modules installed

| Firm | G1 | G2 | G3 |
|---|--:|--:|--:|
| Arkin | 2 | 5 | 4 |
| Bhima | 6 | 3 | 2 |
| Cygna | 4 | 2 | 8 |
| Dhruv | 5 | 4 | 3 |

**Taking all four firms and all three grades together, defective modules form approximately what percentage of all modules installed?**",,380,,,,1,,3.82%,3.90%,4.05%,3.68%,,,DILR/di-table,1
DILR,DILR-3,3,mcsc,markdown,"**Study the data given below and answer the question that follows.**

An audit of four solar module assemblers covers three panel grades, G1, G2 and G3. Table 1 gives the number of modules installed and Table 2 gives the share of those modules found defective in the audit.

Table 1: Modules installed (in hundreds)

| Firm | G1 | G2 | G3 |
|---|--:|--:|--:|
| Arkin | 24 | 36 | 20 |
| Bhima | 30 | 18 | 42 |
| Cygna | 45 | 25 | 15 |
| Dhruv | 16 | 40 | 34 |

Table 2: Defective modules as a percentage of modules installed

| Firm | G1 | G2 | G3 |
|---|--:|--:|--:|
| Arkin | 2 | 5 | 4 |
| Bhima | 6 | 3 | 2 |
| Cygna | 4 | 2 | 8 |
| Dhruv | 5 | 4 | 3 |

**Which firm has the lowest defect rate across its entire installed base?**",,350,,,,2,,Dhruv,Bhima,Cygna,Arkin,,,DILR/di-table,1
DILR,DILR-3,4,mcsc,markdown,"**Study the data given below and answer the question that follows.**

An audit of four solar module assemblers covers three panel grades, G1, G2 and G3. Table 1 gives the number of modules installed and Table 2 gives the share of those modules found defective in the audit.

Table 1: Modules installed (in hundreds)

| Firm | G1 | G2 | G3 |
|---|--:|--:|--:|
| Arkin | 24 | 36 | 20 |
| Bhima | 30 | 18 | 42 |
| Cygna | 45 | 25 | 15 |
| Dhruv | 16 | 40 | 34 |

Table 2: Defective modules as a percentage of modules installed

| Firm | G1 | G2 | G3 |
|---|--:|--:|--:|
| Arkin | 2 | 5 | 4 |
| Bhima | 6 | 3 | 2 |
| Cygna | 4 | 2 | 8 |
| Dhruv | 5 | 4 | 3 |

**By how many modules does the firm with the largest number of defective modules exceed the firm with the smallest?**",,300,,,,2,,24,42,34,56,,,DILR/di-table,1
DILR,DILR-4,1,mcsc,markdown,"**Read the information given below and answer the question that follows.**

A depot dispatched exactly 48 crates of packaged tea to four towns, Alwar, Betul, Chirala and Dhanbad, on a single morning. The crates for each town went on that town's own truck, and the four trucks left the depot one after another, first to fourth.

- Each town received a distinct number of crates, and every one of those numbers was a multiple of 4 lying between 4 and 24, both inclusive.
- Chirala received more crates than Alwar.
- The town whose truck left first received exactly twice as many crates as the town whose truck left fourth.
- Dhanbad's truck left immediately after Betul's truck.
- Alwar's truck did not leave first, and Alwar received fewer crates than Betul.
- The town whose truck left third received exactly 12 crates.
- Chirala's truck left before Betul's truck.

**How many crates did Chirala receive?**",,330,,,,4,,12 crates,24 crates,4 crates,8 crates,,,DILR/logic-constraints,0.5
DILR,DILR-4,2,mcsc,markdown,"**Read the information given below and answer the question that follows.**

A depot dispatched exactly 48 crates of packaged tea to four towns, Alwar, Betul, Chirala and Dhanbad, on a single morning. The crates for each town went on that town's own truck, and the four trucks left the depot one after another, first to fourth.

- Each town received a distinct number of crates, and every one of those numbers was a multiple of 4 lying between 4 and 24, both inclusive.
- Chirala received more crates than Alwar.
- The town whose truck left first received exactly twice as many crates as the town whose truck left fourth.
- Dhanbad's truck left immediately after Betul's truck.
- Alwar's truck did not leave first, and Alwar received fewer crates than Betul.
- The town whose truck left third received exactly 12 crates.
- Chirala's truck left before Betul's truck.

**Which town's truck left second, and how many crates did that town receive?**",,300,,,,2,,"Chirala, with 8 crates","Betul, with 24 crates","Alwar, with 20 crates","Dhanbad, with 12 crates",,,DILR/logic-constraints,1
DILR,DILR-4,3,mcsc,markdown,"**Read the information given below and answer the question that follows.**

A depot dispatched exactly 48 crates of packaged tea to four towns, Alwar, Betul, Chirala and Dhanbad, on a single morning. The crates for each town went on that town's own truck, and the four trucks left the depot one after another, first to fourth.

- Each town received a distinct number of crates, and every one of those numbers was a multiple of 4 lying between 4 and 24, both inclusive.
- Chirala received more crates than Alwar.
- The town whose truck left first received exactly twice as many crates as the town whose truck left fourth.
- Dhanbad's truck left immediately after Betul's truck.
- Alwar's truck did not leave first, and Alwar received fewer crates than Betul.
- The town whose truck left third received exactly 12 crates.
- Chirala's truck left before Betul's truck.

**If the clue that the third truck's town received exactly 12 crates is withdrawn and all the other clues still hold, how many complete arrangements of dispatch order and crate counts are possible?**",,390,,,,1,,7 arrangements,6 arrangements,9 arrangements,5 arrangements,,,DILR/logic-constraints,1
DILR,DILR-4,4,mcsc,markdown,"**Read the information given below and answer the question that follows.**

A depot dispatched exactly 48 crates of packaged tea to four towns, Alwar, Betul, Chirala and Dhanbad, on a single morning. The crates for each town went on that town's own truck, and the four trucks left the depot one after another, first to fourth.

- Each town received a distinct number of crates, and every one of those numbers was a multiple of 4 lying between 4 and 24, both inclusive.
- Chirala received more crates than Alwar.
- The town whose truck left first received exactly twice as many crates as the town whose truck left fourth.
- Dhanbad's truck left immediately after Betul's truck.
- Alwar's truck did not leave first, and Alwar received fewer crates than Betul.
- The town whose truck left third received exactly 12 crates.
- Chirala's truck left before Betul's truck.

**Suppose the first truck's town received three times, rather than twice, as many crates as the fourth truck's town, every other clue remaining as stated. How many crates would Dhanbad then receive?**",,360,,,,1,,8 crates,24 crates,4 crates,12 crates,,,DILR/logic-constraints,1
DILR,DILR-5,1,mcsc,markdown,"**Read the information given below and answer the question that follows.**

A training coordinator must schedule exactly four of seven half-day workshops, namely Auditing, Branding, Coding, Design, Ethics, Finance and Grammar, for the coming quarter.

- Coding is scheduled only if Design is also scheduled.
- Branding and Ethics are run by the same trainer, so they cannot both be scheduled.
- Auditing and Finance need the same laboratory, so they cannot both be scheduled.
- Grammar is scheduled if and only if Auditing is scheduled.
- If Design is scheduled, then Branding is not scheduled.

**How many different groups of four workshops can the coordinator schedule?**",,290,,,,1,,3 groups,4 groups,5 groups,2 groups,,,DILR/logic-investment,0.5
DILR,DILR-5,2,mcsc,markdown,"**Read the information given below and answer the question that follows.**

A training coordinator must schedule exactly four of seven half-day workshops, namely Auditing, Branding, Coding, Design, Ethics, Finance and Grammar, for the coming quarter.

- Coding is scheduled only if Design is also scheduled.
- Branding and Ethics are run by the same trainer, so they cannot both be scheduled.
- Auditing and Finance need the same laboratory, so they cannot both be scheduled.
- Grammar is scheduled if and only if Auditing is scheduled.
- If Design is scheduled, then Branding is not scheduled.

**Which workshop cannot appear in any acceptable group of four?**",,300,,,,2,,Grammar,Branding,Auditing,Coding,,,DILR/logic-investment,0.5
DILR,DILR-5,3,mcsc,markdown,"**Read the information given below and answer the question that follows.**

A training coordinator must schedule exactly four of seven half-day workshops, namely Auditing, Branding, Coding, Design, Ethics, Finance and Grammar, for the coming quarter.

- Coding is scheduled only if Design is also scheduled.
- Branding and Ethics are run by the same trainer, so they cannot both be scheduled.
- Auditing and Finance need the same laboratory, so they cannot both be scheduled.
- Grammar is scheduled if and only if Auditing is scheduled.
- If Design is scheduled, then Branding is not scheduled.

**If Finance is scheduled, which workshops make up the rest of the group?**",,340,,,,4,,"Coding, Design and Grammar","Auditing, Design and Grammar","Design, Ethics and Grammar","Coding, Design and Ethics",,,DILR/logic-investment,1
DILR,DILR-6,1,mcsc,markdown,"**Study the data given below and answer the question that follows.**

An industrial electronics maker reports units shipped and the average price realised per unit for its three product lines over three years. Revenue for a line equals units shipped multiplied by average price.

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-23/DILR-6_0.png)

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-23/DILR-6_1.png)

**What was the total revenue of the three lines together in 2024, in Rs lakh?**",,300,,,,2,,2612,2537,2350,2465,,,DILR/di-graph,1
DILR,DILR-6,2,mcsc,markdown,"**Study the data given below and answer the question that follows.**

An industrial electronics maker reports units shipped and the average price realised per unit for its three product lines over three years. Revenue for a line equals units shipped multiplied by average price.

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-23/DILR-6_0.png)

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-23/DILR-6_1.png)

**The line with the highest percentage growth in revenue from 2022 to 2024 grew by approximately what percentage?**",,380,,,,3,,92%,60%,82%,71%,,,DILR/di-graph,1
DILR,DILR-6,3,mcsc,markdown,"**Study the data given below and answer the question that follows.**

An industrial electronics maker reports units shipped and the average price realised per unit for its three product lines over three years. Revenue for a line equals units shipped multiplied by average price.

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-23/DILR-6_0.png)

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-23/DILR-6_1.png)

**In 2023, what was the average price per unit realised across all units shipped, in Rs?**",,360,,,,1,,2280,2124,2217,2350,,,DILR/di-graph,1
DILR,DILR-6,4,mcsc,markdown,"**Study the data given below and answer the question that follows.**

An industrial electronics maker reports units shipped and the average price realised per unit for its three product lines over three years. Revenue for a line equals units shipped multiplied by average price.

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-23/DILR-6_0.png)

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-23/DILR-6_1.png)

**By approximately what percentage did the combined revenue of the three lines change from 2023 to 2024?**",,340,,,,2,,18.2%,22.3%,24.9%,20.5%,,,DILR/di-graph,1
QA,QA-MCQ-1,1,mcsc,text,A dealer marks the price of a ceiling fan 60% above its cost price and then allows two successive discounts of 20% and 10% on the marked price. What is his profit percentage on this sale?,,200,,,,1,,15.2%,12.0%,16.0%,28.0%,,,QA/quant,0.5
QA,QA-MCQ-2,1,mcsc,text,"Pranav invests Rs 42,000 for 8 months, Qadir invests Rs 56,000 for 5 months and Rohit invests Rs 35,000 for 12 months in a partnership firm. At the end of the year the firm earns a profit of Rs 74,000, shared in proportion to capital multiplied by time. What is Qadir's share?",,240,,,,3,,"Rs 24,000","Rs 22,000","Rs 20,000","Rs 30,000",,,QA/quant,0.5
QA,QA-MCQ-3,1,mcsc,text,A vessel contains 60 litres of a mixture of milk and water in which milk and water are in the ratio 7 : 3. How many litres of water must be added so that the ratio of milk to water in the new mixture becomes 7 : 5?,,190,,,,2,,15 litres,12 litres,8 litres,10 litres,,,QA/quant,0.5
QA,QA-MCQ-4,1,mcsc,text,"A motorboat whose speed in still water is 12 km/h goes 45 km downstream along a river and returns to the starting point, taking 8 hours in all. What is the speed of the current?",,250,,,,1,,3 km/h,2.5 km/h,4 km/h,6 km/h,,,QA/quant,0.5
QA,QA-MCQ-5,1,mcsc,text,"Anil alone can paint a hall in 20 days and Bimal alone can paint it in 30 days. They begin painting together, but Anil stops working 5 days before the hall is finished, and Bimal completes the remaining part alone. In how many days is the hall painted?",,220,,,,4,,14 days,12 days,18 days,15 days,,,QA/quant,0.5
QA,QA-MCQ-6,1,mcsc,text,"A sum of Rs 16,000 is lent for one year at 10% per annum. By how much does the interest earned when the rate is compounded half-yearly exceed the interest earned when it is compounded annually?",,190,,,,4,,Rs 20,Rs 80,"Rs 1,640",Rs 40,,,QA/quant,0.5
QA,QA-MCQ-7,1,mcsc,text,Four boys and three girls are to be seated in a row of seven chairs. In how many ways can they be seated if no two girls sit next to each other?,,210,,,,4,,5040,720,2880,1440,,,QA/quant,0.5
QA,QA-MCQ-8,1,mcsc,text,"Bag A contains 4 red and 6 green balls, while bag B contains 7 red and 3 green balls. One of the two bags is chosen at random and two balls are drawn from it together. Both drawn balls turn out to be red. What is the probability that bag A was the bag chosen?",,290,,,,2,,1/3,2/9,7/9,2/15,,,QA/quant,1
QA,QA-MCQ-9,1,mcsc,text,"A solid metal cone of base radius 6 cm and height 24 cm is melted down, and 10% of the metal is lost in the process. The remaining metal is recast into solid spheres of radius 2 cm each. What is the largest number of complete spheres that can be made?",,280,,,,3,,8,25,24,27,,,QA/quant,1
QA,QA-MCQ-10,1,mcsc,text,Let N be the number whose prime factorisation is 2^5 x 3^4 x 5^2. How many positive divisors of N are perfect squares and are also multiples of 12?,,300,,,,2,,12,8,4,6,,,QA/quant,1
QA,QA-MCQ-11,1,mcsc,text,Three positive numbers are in arithmetic progression. Their sum is 27 and the sum of their squares is 293. What is the product of the three numbers?,,270,,,,3,,405,585,504,729,,,QA/quant,1
QA,QA-MCQ-12,1,mcsc,text,A non-zero real number x satisfies x + 1/x = 3. What is the value of x^5 + 1/x^5 ?,,280,,,,3,,141,243,123,126,,,QA/quant,1
QA,QA-MCQ-13,1,mcsc,text,"If a and b are positive real numbers with a + b = 10, what is the maximum possible value of a^2 b^3 ?",,320,,,,4,,3087,4000,3125,3456,,,QA/quant,1
QA,QA-MCQ-14,1,mcsc,text,The equation (log_3 x)^2 + 3 = log_3 (x^4) holds for exactly two positive values of x. What is the sum of these two values?,,250,,,,1,,30,84,12,28,,,QA/quant,1
QA,QA-MCQ-15,1,mcsc,text,"In the coordinate plane, A = (0, 2) and B = (12, 3). A point P moves along the x-axis. What is the smallest possible value of PA + PB ?",,290,,,,1,,13,17,15,12,,,QA/quant,1
QA,QA-MCQ-16,1,mcsc,text,"Among 200 students, 120 play cricket, 90 play football and 70 play tennis. Exactly 40 play both cricket and football, 30 play both football and tennis, 35 play both cricket and tennis, and 15 play all three games. How many students play exactly one of the three games?",,300,,,,2,,145,115,130,100,,,QA/quant,1
QA,QA-MCQ-17,1,mcsc,text,What is the value of the sum 2/(1*3) + 2/(3*5) + 2/(5*7) + ... + 2/(47*49) ?,,270,,,,2,,24/25,48/49,47/49,24/49,,,QA/quant,1
QA,QA-TITA-1,1,tita,text,What is the sum of all the odd positive factors of 1800? Type your answer as an integer.,403,280,,,,,,,,,,,,QA/quant,0.5
QA,QA-TITA-2,1,tita,text,"In a colony of 120 households, every household subscribes to at least one of three newspapers A, B and C. Exactly 70 subscribe to A, 60 subscribe to B and 50 subscribe to C, while 12 households subscribe to all three. How many households subscribe to exactly two of the three newspapers? Type your answer as an integer.",36,300,,,,,,,,,,,,QA/quant,0.5
QA,QA-TITA-3,1,tita,text,What is the remainder when 3^2024 + 4^2024 is divided by 100? Type your answer as an integer.,37,420,,,,,,,,,,,,QA/quant,1
QA,QA-TITA-4,1,tita,text,The positive integers x and y satisfy x + y = 30. What is the largest possible value of x^2 y? Type your answer as an integer.,4000,400,,,,,,,,,,,,QA/quant,1
QA,QA-TITA-5,1,tita,text,In how many distinct arrangements of all eleven letters of the word MISSISSIPPI do no two letters S stand next to each other? Type your answer as an integer.,7350,450,,,,,,,,,,,,QA/quant,1
VARC,VARC-RC1,1,mcsc,markdown,"**Read the following passage carefully and answer the question that follows.**

For centuries, cartographers left blank the interiors of continents they had not surveyed, and some filled the emptiness with drawings of imagined beasts. These flourishes were not mere decoration. A map is a claim about what is worth recording, and the choice of what to include always reflects the purposes of those who commission it. A trade map emphasises ports, rivers, and the shortest routes between markets; a military map foregrounds ridges, passes, and the width of fords. Neither is a neutral mirror of the land, because no map can show everything at once. To be useful, a map must leave things out.

This selective quality is precisely what makes maps powerful and, at times, misleading. A traveller who trusts a road map assumes that the roads shown are the ones that matter, and rarely wonders about the villages the mapmaker chose to omit. When an authority draws a boundary as a firm line, the line can come to feel as solid as a wall, even where the ground itself offers no such division. In this way a map does not simply describe a territory; it quietly shapes how people imagine and argue about that territory.

Modern digital maps intensify the effect rather than dissolving it. They appear complete and objective, yet every one rests on decisions about which streets to label, which businesses to display, and which neighbourhoods to render in detail. The reader sees a clean surface and forgets the editing beneath it. Understanding a map, then, requires more than reading its symbols. It requires asking who made it, for whom, and what they had reason to leave in the blank spaces.

**Which of the following best expresses the main idea of the passage?**",,120,,,,4,,Trade maps and military maps differ chiefly because rivers matter more to merchants than mountain passes ever will.,Early cartographers decorated unknown regions with imaginary creatures to disguise the limits of their knowledge from buyers.,Digital maps have finally removed the distortions that troubled the printed maps of earlier centuries and travellers.,Maps are selective representations whose contents reflect the aims of their makers rather than a neutral picture of the land.,,,VARC/reading-comprehension,0.5
VARC,VARC-RC1,2,mcsc,markdown,"**Read the following passage carefully and answer the question that follows.**

For centuries, cartographers left blank the interiors of continents they had not surveyed, and some filled the emptiness with drawings of imagined beasts. These flourishes were not mere decoration. A map is a claim about what is worth recording, and the choice of what to include always reflects the purposes of those who commission it. A trade map emphasises ports, rivers, and the shortest routes between markets; a military map foregrounds ridges, passes, and the width of fords. Neither is a neutral mirror of the land, because no map can show everything at once. To be useful, a map must leave things out.

This selective quality is precisely what makes maps powerful and, at times, misleading. A traveller who trusts a road map assumes that the roads shown are the ones that matter, and rarely wonders about the villages the mapmaker chose to omit. When an authority draws a boundary as a firm line, the line can come to feel as solid as a wall, even where the ground itself offers no such division. In this way a map does not simply describe a territory; it quietly shapes how people imagine and argue about that territory.

Modern digital maps intensify the effect rather than dissolving it. They appear complete and objective, yet every one rests on decisions about which streets to label, which businesses to display, and which neighbourhoods to render in detail. The reader sees a clean surface and forgets the editing beneath it. Understanding a map, then, requires more than reading its symbols. It requires asking who made it, for whom, and what they had reason to leave in the blank spaces.

**According to the passage, all of the following are true of maps EXCEPT:**",,110,,,,2,,The features a map emphasises depend on the purpose for which it was commissioned by its makers.,A digital map presents a complete and objective record precisely because it labels every street and business.,A boundary drawn as a firm line can come to feel solid even where the land shows no real division.,"A map cannot display everything at once, so being useful depends on deliberately leaving certain things out.",,,VARC/reading-comprehension,0.5
VARC,VARC-RC1,3,mcsc,markdown,"**Read the following passage carefully and answer the question that follows.**

For centuries, cartographers left blank the interiors of continents they had not surveyed, and some filled the emptiness with drawings of imagined beasts. These flourishes were not mere decoration. A map is a claim about what is worth recording, and the choice of what to include always reflects the purposes of those who commission it. A trade map emphasises ports, rivers, and the shortest routes between markets; a military map foregrounds ridges, passes, and the width of fords. Neither is a neutral mirror of the land, because no map can show everything at once. To be useful, a map must leave things out.

This selective quality is precisely what makes maps powerful and, at times, misleading. A traveller who trusts a road map assumes that the roads shown are the ones that matter, and rarely wonders about the villages the mapmaker chose to omit. When an authority draws a boundary as a firm line, the line can come to feel as solid as a wall, even where the ground itself offers no such division. In this way a map does not simply describe a territory; it quietly shapes how people imagine and argue about that territory.

Modern digital maps intensify the effect rather than dissolving it. They appear complete and objective, yet every one rests on decisions about which streets to label, which businesses to display, and which neighbourhoods to render in detail. The reader sees a clean surface and forgets the editing beneath it. Understanding a map, then, requires more than reading its symbols. It requires asking who made it, for whom, and what they had reason to leave in the blank spaces.

**It can be inferred from the passage that a reader who wants to judge a map fairly should:**",,118,,,,3,,assume that the roads a road map displays are always the ones that truly matter,prefer digital maps to printed ones because their surfaces are cleaner and easier,consider the intentions behind the map and notice what its maker chose not to show,accept that any boundary drawn as a firm line marks a genuine division in the land,,,VARC/reading-comprehension,0.5
VARC,VARC-RC1,4,mcsc,markdown,"**Read the following passage carefully and answer the question that follows.**

For centuries, cartographers left blank the interiors of continents they had not surveyed, and some filled the emptiness with drawings of imagined beasts. These flourishes were not mere decoration. A map is a claim about what is worth recording, and the choice of what to include always reflects the purposes of those who commission it. A trade map emphasises ports, rivers, and the shortest routes between markets; a military map foregrounds ridges, passes, and the width of fords. Neither is a neutral mirror of the land, because no map can show everything at once. To be useful, a map must leave things out.

This selective quality is precisely what makes maps powerful and, at times, misleading. A traveller who trusts a road map assumes that the roads shown are the ones that matter, and rarely wonders about the villages the mapmaker chose to omit. When an authority draws a boundary as a firm line, the line can come to feel as solid as a wall, even where the ground itself offers no such division. In this way a map does not simply describe a territory; it quietly shapes how people imagine and argue about that territory.

Modern digital maps intensify the effect rather than dissolving it. They appear complete and objective, yet every one rests on decisions about which streets to label, which businesses to display, and which neighbourhoods to render in detail. The reader sees a clean surface and forgets the editing beneath it. Understanding a map, then, requires more than reading its symbols. It requires asking who made it, for whom, and what they had reason to leave in the blank spaces.

**Why does the author mention trade maps and military maps in the first paragraph?**",,112,,,,3,,To suggest that the two kinds of map were usually produced by the same workshops,To prove that military needs have always mattered far more than trade did to early states everywhere,To show that different aims lead makers to highlight different features of the same land,To argue that rivers are harder to chart accurately than ridges and mountain passes,,,VARC/reading-comprehension,0.5
VARC,VARC-RC2,1,mcsc,markdown,"**Read the following passage carefully and answer the question that follows.**

When a forest burns, the loss looks total. Yet many woodlands have evolved not merely to survive fire but to depend on it. The cones of certain pines are sealed shut with resin and open only when the heat of a blaze melts that seal, releasing seeds onto ground newly cleared of competitors and enriched with ash. For such trees, a fire is not a disaster but the signal to reproduce. Ecologists describe these systems as fire-adapted, and they are far more common than the popular image of fire as pure destruction suggests.

The difficulty is that not all fires are alike. A frequent, low-intensity fire clears undergrowth while leaving mature trees standing, and many species are tuned to exactly this rhythm. When people suppress every small fire in order to protect property, dead wood and dry brush accumulate year after year. The next fire, when it finally comes, burns hotter and higher than anything the forest is built to withstand, killing even the trees that would ordinarily endure. In trying to prevent fire altogether, a policy can make the eventual blaze far more severe.

This paradox has forced a rethinking of how forests are managed. In several regions, foresters now set controlled burns on purpose, choosing cool, damp days when a fire can be kept small and contained. The aim is not to eliminate fire but to restore its natural frequency, so that fuel never builds to dangerous levels. The approach demands patience and public trust, since a deliberate fire is an unsettling sight. But it reflects a hard lesson: a landscape shaped by fire cannot be kept safe by pretending fire away.

**Which of the following best states the central argument of the passage?**",,122,,,,2,,Foresters in several regions have recently begun to distrust the public's reaction to any deliberate fire.,"Because many forests are adapted to regular fire, suppressing all fires can make later blazes more destructive.",The resin-sealed cones of certain pines will open only when a passing blaze first melts the seal and then frees the seeds.,"Controlled burns should be set on damp days so that the flames stay small, contained, and easy to watch.",,,VARC/reading-comprehension,0.5
VARC,VARC-RC2,2,mcsc,markdown,"**Read the following passage carefully and answer the question that follows.**

When a forest burns, the loss looks total. Yet many woodlands have evolved not merely to survive fire but to depend on it. The cones of certain pines are sealed shut with resin and open only when the heat of a blaze melts that seal, releasing seeds onto ground newly cleared of competitors and enriched with ash. For such trees, a fire is not a disaster but the signal to reproduce. Ecologists describe these systems as fire-adapted, and they are far more common than the popular image of fire as pure destruction suggests.

The difficulty is that not all fires are alike. A frequent, low-intensity fire clears undergrowth while leaving mature trees standing, and many species are tuned to exactly this rhythm. When people suppress every small fire in order to protect property, dead wood and dry brush accumulate year after year. The next fire, when it finally comes, burns hotter and higher than anything the forest is built to withstand, killing even the trees that would ordinarily endure. In trying to prevent fire altogether, a policy can make the eventual blaze far more severe.

This paradox has forced a rethinking of how forests are managed. In several regions, foresters now set controlled burns on purpose, choosing cool, damp days when a fire can be kept small and contained. The aim is not to eliminate fire but to restore its natural frequency, so that fuel never builds to dangerous levels. The approach demands patience and public trust, since a deliberate fire is an unsettling sight. But it reflects a hard lesson: a landscape shaped by fire cannot be kept safe by pretending fire away.

**According to the passage, why does suppressing every small fire eventually lead to a more severe blaze?**",,108,,,,2,,The resin seals on pine cones grow thicker each season and demand a hotter fire to open.,"Dead wood and dry brush pile up over the years, giving a later fire far more fuel to burn.",Mature trees lose their natural resistance to heat when they are protected for too long.,"Damp weather becomes rarer over time, so foresters can no longer schedule any cool burns.",,,VARC/reading-comprehension,0.5
VARC,VARC-RC2,3,mcsc,markdown,"**Read the following passage carefully and answer the question that follows.**

When a forest burns, the loss looks total. Yet many woodlands have evolved not merely to survive fire but to depend on it. The cones of certain pines are sealed shut with resin and open only when the heat of a blaze melts that seal, releasing seeds onto ground newly cleared of competitors and enriched with ash. For such trees, a fire is not a disaster but the signal to reproduce. Ecologists describe these systems as fire-adapted, and they are far more common than the popular image of fire as pure destruction suggests.

The difficulty is that not all fires are alike. A frequent, low-intensity fire clears undergrowth while leaving mature trees standing, and many species are tuned to exactly this rhythm. When people suppress every small fire in order to protect property, dead wood and dry brush accumulate year after year. The next fire, when it finally comes, burns hotter and higher than anything the forest is built to withstand, killing even the trees that would ordinarily endure. In trying to prevent fire altogether, a policy can make the eventual blaze far more severe.

This paradox has forced a rethinking of how forests are managed. In several regions, foresters now set controlled burns on purpose, choosing cool, damp days when a fire can be kept small and contained. The aim is not to eliminate fire but to restore its natural frequency, so that fuel never builds to dangerous levels. The approach demands patience and public trust, since a deliberate fire is an unsettling sight. But it reflects a hard lesson: a landscape shaped by fire cannot be kept safe by pretending fire away.

**It can be inferred that the author would most likely agree with which of the following statements?**",,120,,,,4,,Popular opinion about fire is usually a reliable guide to how forests should actually be managed.,"The safest forest is one in which every fire, however small, is put out as quickly as it can be found.",Protecting the property of nearby residents should never once be counted among the goals of any modern forest-management plan.,A management policy works better when it cooperates with a landscape's natural patterns than when it fights them.,,,VARC/reading-comprehension,0.5
