section,setId,setSeq,questionType,contentType,contentBody,intAnswer,prepTime(in_seconds),floatAnswer.max,floatAnswer.min,fitbAnswer,mcscAnswer,subjectiveAnswer,option.1,option.2,option.3,option.4,option.5,mcmcAnswer,tagRelationships,difficultyLevel
DILR,DILR-SET6,1,mcsc,markdown,"## SET: 3 - DATA INTERPRETATION - INTER-COMPANY TRADE ANALYSIS
#### Question No.8 to Question No.11 are based on the same SET

**DIRECTIONS:** Study the following tables carefully and answer the question that follows.

Five companies—Apex, BlueCorp, Citadel, DynaTech, and Elevate—engage in trade with each other. The tables below provide information about their trading relationships.

## TABLE 1: PROFIT MARGIN (%)

This table shows the profit margin (as a percentage of total business volume) earned **BY** the row company **FROM** trading with the column company during the financial year 2025.

|  | **Apex** | **BlueCorp** | **Citadel** | **DynaTech** | **Elevate** |
|---|:---:|:---:|:---:|:---:|:---:|
| **Apex** | - | 7.5 | 8.0 | 5.0 | 10.0 |
| **BlueCorp** | 6.0 | - | 9.0 | 8.0 | 5.0 |
| **Citadel** | 3.0 | 8.0 | - | 7.5 | 6.0 |
| **DynaTech** | 7.0 | 6.0 | 5.0 | - | 8.0 |
| **Elevate** | 5.0 | 12.0 | 9.0 | 7.4 | - |

*Note: Profit Margin (%) = (Profit earned / Total Business Volume) × 100*

## TABLE 2: TOTAL BUSINESS VOLUME (in $ million)

This table shows the total value of trade (imports + exports combined) between companies during the financial year 2025.

|  | **Apex** | **BlueCorp** | **Citadel** | **DynaTech** | **Elevate** |
|---|:---:|:---:|:---:|:---:|:---:|
| **Apex** | - | 200 | 250 | 200 | 300 |
| **BlueCorp** | 200 | - | 200 | 150 | 200 |
| **Citadel** | 250 | 200 | - | 300 | 200 |
| **DynaTech** | 200 | 150 | 300 | - | 250 |
| **Elevate** | 300 | 200 | 200 | 250 | - |

*Note: Total business between Company X and Company Y is the same in both directions (symmetric matrix).*

**How many companies earned a total profit of more than $60 million from all their trading partners combined in 2025?**",,120,,,,2,,1,2,3,4,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET6,2,mcsc,markdown,"## SET: 3 - DATA INTERPRETATION - INTER-COMPANY TRADE ANALYSIS
#### Question No.8 to Question No.11 are based on the same SET
**DIRECTIONS:** Study the following tables carefully and answer the question that follows.

Five companies—Apex, BlueCorp, Citadel, DynaTech, and Elevate—engage in trade with each other. The tables below provide information about their trading relationships.

## TABLE 1: PROFIT MARGIN (%)

This table shows the profit margin (as a percentage of total business volume) earned **BY** the row company **FROM** trading with the column company during the financial year 2025.

|  | **Apex** | **BlueCorp** | **Citadel** | **DynaTech** | **Elevate** |
|---|:---:|:---:|:---:|:---:|:---:|
| **Apex** | - | 7.5 | 8.0 | 5.0 | 10.0 |
| **BlueCorp** | 6.0 | - | 9.0 | 8.0 | 5.0 |
| **Citadel** | 3.0 | 8.0 | - | 7.5 | 6.0 |
| **DynaTech** | 7.0 | 6.0 | 5.0 | - | 8.0 |
| **Elevate** | 5.0 | 12.0 | 9.0 | 7.4 | - |

*Note: Profit Margin (%) = (Profit earned / Total Business Volume) × 100*

## TABLE 2: TOTAL BUSINESS VOLUME (in $ million)

This table shows the total value of trade (imports + exports combined) between companies during the financial year 2025.

|  | **Apex** | **BlueCorp** | **Citadel** | **DynaTech** | **Elevate** |
|---|:---:|:---:|:---:|:---:|:---:|
| **Apex** | - | 200 | 250 | 200 | 300 |
| **BlueCorp** | 200 | - | 200 | 150 | 200 |
| **Citadel** | 250 | 200 | - | 300 | 200 |
| **DynaTech** | 200 | 150 | 300 | - | 250 |
| **Elevate** | 300 | 200 | 200 | 250 | - |

*Note: Total business between Company X and Company Y is the same in both directions (symmetric matrix).*

**What is the absolute profit (in $ million) that Citadel earned from its trade with DynaTech?**",,120,,,,3,,20.5,21,22.5,24,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET6,3,mcsc,markdown,"## SET: 3 - DATA INTERPRETATION - INTER-COMPANY TRADE ANALYSIS
#### Question No.8 to Question No.11 are based on the same SET
**DIRECTIONS:** Study the following tables carefully and answer the question that follows.

Five companies—Apex, BlueCorp, Citadel, DynaTech, and Elevate—engage in trade with each other. The tables below provide information about their trading relationships.

## TABLE 1: PROFIT MARGIN (%)

This table shows the profit margin (as a percentage of total business volume) earned **BY** the row company **FROM** trading with the column company during the financial year 2025.

|  | **Apex** | **BlueCorp** | **Citadel** | **DynaTech** | **Elevate** |
|---|:---:|:---:|:---:|:---:|:---:|
| **Apex** | - | 7.5 | 8.0 | 5.0 | 10.0 |
| **BlueCorp** | 6.0 | - | 9.0 | 8.0 | 5.0 |
| **Citadel** | 3.0 | 8.0 | - | 7.5 | 6.0 |
| **DynaTech** | 7.0 | 6.0 | 5.0 | - | 8.0 |
| **Elevate** | 5.0 | 12.0 | 9.0 | 7.4 | - |

*Note: Profit Margin (%) = (Profit earned / Total Business Volume) × 100*

## TABLE 2: TOTAL BUSINESS VOLUME (in $ million)

This table shows the total value of trade (imports + exports combined) between companies during the financial year 2025.

|  | **Apex** | **BlueCorp** | **Citadel** | **DynaTech** | **Elevate** |
|---|:---:|:---:|:---:|:---:|:---:|
| **Apex** | - | 200 | 250 | 200 | 300 |
| **BlueCorp** | 200 | - | 200 | 150 | 200 |
| **Citadel** | 250 | 200 | - | 300 | 200 |
| **DynaTech** | 200 | 150 | 300 | - | 250 |
| **Elevate** | 300 | 200 | 200 | 250 | - |

*Note: Total business between Company X and Company Y is the same in both directions (symmetric matrix).*

**Which company had the lowest overall profit margin (calculated as total profit divided by total business across all trading relationships) in 2025?**",,120,,,,3,,Apex,BlueCorp,Citadel,DynaTech,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET6,4,mcsc,markdown,"## SET: 3 - DATA INTERPRETATION - INTER-COMPANY TRADE ANALYSIS
#### Question No.8 to Question No.11 are based on the same SET
**DIRECTIONS:** Study the following tables carefully and answer the question that follows.

Five companies—Apex, BlueCorp, Citadel, DynaTech, and Elevate—engage in trade with each other. The tables below provide information about their trading relationships.

## TABLE 1: PROFIT MARGIN (%)

This table shows the profit margin (as a percentage of total business volume) earned **BY** the row company **FROM** trading with the column company during the financial year 2025.

|  | **Apex** | **BlueCorp** | **Citadel** | **DynaTech** | **Elevate** |
|---|:---:|:---:|:---:|:---:|:---:|
| **Apex** | - | 7.5 | 8.0 | 5.0 | 10.0 |
| **BlueCorp** | 6.0 | - | 9.0 | 8.0 | 5.0 |
| **Citadel** | 3.0 | 8.0 | - | 7.5 | 6.0 |
| **DynaTech** | 7.0 | 6.0 | 5.0 | - | 8.0 |
| **Elevate** | 5.0 | 12.0 | 9.0 | 7.4 | - |

*Note: Profit Margin (%) = (Profit earned / Total Business Volume) × 100*

## TABLE 2: TOTAL BUSINESS VOLUME (in $ million)

This table shows the total value of trade (imports + exports combined) between companies during the financial year 2025.

|  | **Apex** | **BlueCorp** | **Citadel** | **DynaTech** | **Elevate** |
|---|:---:|:---:|:---:|:---:|:---:|
| **Apex** | - | 200 | 250 | 200 | 300 |
| **BlueCorp** | 200 | - | 200 | 150 | 200 |
| **Citadel** | 250 | 200 | - | 300 | 200 |
| **DynaTech** | 200 | 150 | 300 | - | 250 |
| **Elevate** | 300 | 200 | 200 | 250 | - |

*Note: Total business between Company X and Company Y is the same in both directions (symmetric matrix).*

**What is the difference (in $ million) between the total profit earned by Elevate from all its trading partners and the total profit earned by BlueCorp from all its trading partners?**",,120,,,,4,,17.5,19.5,21.5,23.5,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET7,1,mcsc,markdown,"## Comprehension

## Question Set 1: Cricket Tournament Rankings
### Question No.1 to Question No.4 are of the same Set


**DIRECTIONS:** Read the information given below and answer the following questions.

Six teams - **Australia, Bangladesh, England, India, Pakistan, and Sri Lanka** - participated in a round-robin cricket tournament where each team played every other team exactly once. A win awarded 2 points, a tie awarded 1 point to each team, and a loss awarded 0 points. The net run rate (NRR) for a team is calculated as (runs scored per over - runs conceded per over) across all their matches. No team scored more than 250 runs in any single match.

**The following information is known:**
1. India finished first with 8 points, winning 4 matches and losing only 1 match. Their NRR was +1.2.
2. England finished unbeaten in the tournament and had an NRR of +0.8.
3. Australia finished with 6 points and scored exactly 180 runs in each of their matches. They lost only 1 match in the tournament.
4. The match between India and Australia ended with India scoring 200 and Australia scoring 180. This was Australia's only loss.
5. India's only loss was against England, who won that match by scoring 220 while India scored 190.
6. India beat Pakistan by scoring 240 while Pakistan scored 140, and England beat Sri Lanka by scoring 230 while Sri Lanka scored 130. These were the only two matches where the winning margin exceeded 90 runs.
7. Bangladesh did not win a single match in the tournament and finished with 2 points.
8. The match between Australia and England ended in a tie with both teams scoring 180 runs each.
9. Sri Lanka finished last with only 1 point and an NRR of -1.4.
10. Pakistan finished with 4 points and their only win was against Sri Lanka by scoring 170 while Sri Lanka scored 150.

**What is the total number of matches lost by Pakistan, Bangladesh, and Sri Lanka combined?**",,120,,,,3,,7,8,9,10,,,DILR/Data Interpretation & Logical Reasoning,0.5
DILR,DILR-SET7,2,mcsc,markdown,"## Comprehension

## Question Set 1: Cricket Tournament Rankings
### Question No.1 to Question No.4 are of the same Set


**DIRECTIONS:** Read the information given below and answer the following questions.

Six teams - **Australia, Bangladesh, England, India, Pakistan, and Sri Lanka** - participated in a round-robin cricket tournament where each team played every other team exactly once. A win awarded 2 points, a tie awarded 1 point to each team, and a loss awarded 0 points. The net run rate (NRR) for a team is calculated as (runs scored per over - runs conceded per over) across all their matches. No team scored more than 250 runs in any single match.

**The following information is known:**
1. India finished first with 8 points, winning 4 matches and losing only 1 match. Their NRR was +1.2.
2. England finished unbeaten in the tournament and had an NRR of +0.8.
3. Australia finished with 6 points and scored exactly 180 runs in each of their matches. They lost only 1 match in the tournament.
4. The match between India and Australia ended with India scoring 200 and Australia scoring 180. This was Australia's only loss.
5. India's only loss was against England, who won that match by scoring 220 while India scored 190.
6. India beat Pakistan by scoring 240 while Pakistan scored 140, and England beat Sri Lanka by scoring 230 while Sri Lanka scored 130. These were the only two matches where the winning margin exceeded 90 runs.
7. Bangladesh did not win a single match in the tournament and finished with 2 points.
8. The match between Australia and England ended in a tie with both teams scoring 180 runs each.
9. Sri Lanka finished last with only 1 point and an NRR of -1.4.
10. Pakistan finished with 4 points and their only win was against Sri Lanka by scoring 170 while Sri Lanka scored 150.

**How many matches ended in a tie in the tournament?**",,120,,,,3,,2,3,4,5,,,DILR/Data Interpretation & Logical Reasoning,0.5
DILR,DILR-SET7,3,mcsc,markdown,"## Comprehension

## Question Set 1: Cricket Tournament Rankings
### Question No.1 to Question No.4 are of the same Set

**DIRECTIONS:** Read the information given below and answer the following questions.

Six teams - **Australia, Bangladesh, England, India, Pakistan, and Sri Lanka** - participated in a round-robin cricket tournament where each team played every other team exactly once. A win awarded 2 points, a tie awarded 1 point to each team, and a loss awarded 0 points. The net run rate (NRR) for a team is calculated as (runs scored per over - runs conceded per over) across all their matches. No team scored more than 250 runs in any single match.

**The following information is known:**
1. India finished first with 8 points, winning 4 matches and losing only 1 match. Their NRR was +1.2.
2. England finished unbeaten in the tournament and had an NRR of +0.8.
3. Australia finished with 6 points and scored exactly 180 runs in each of their matches. They lost only 1 match in the tournament.
4. The match between India and Australia ended with India scoring 200 and Australia scoring 180. This was Australia's only loss.
5. India's only loss was against England, who won that match by scoring 220 while India scored 190.
6. India beat Pakistan by scoring 240 while Pakistan scored 140, and England beat Sri Lanka by scoring 230 while Sri Lanka scored 130. These were the only two matches where the winning margin exceeded 90 runs.
7. Bangladesh did not win a single match in the tournament and finished with 2 points.
8. The match between Australia and England ended in a tie with both teams scoring 180 runs each.
9. Sri Lanka finished last with only 1 point and an NRR of -1.4.
10. Pakistan finished with 4 points and their only win was against Sri Lanka by scoring 170 while Sri Lanka scored 150.

**How many points did England accumulate in the tournament?**",,120,,,,3,,7,8,9,10,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,,,mcsc,markdown,"## Comprehension

## Question Set 1: Cricket Tournament Rankings
### Question No.1 to Question No.4 are of the same Set


**DIRECTIONS:** Read the information given below and answer the following questions.

Six teams - **Australia, Bangladesh, England, India, Pakistan, and Sri Lanka** - participated in a round-robin cricket tournament where each team played every other team exactly once. A win awarded 2 points, a tie awarded 1 point to each team, and a loss awarded 0 points. The net run rate (NRR) for a team is calculated as (runs scored per over - runs conceded per over) across all their matches. No team scored more than 250 runs in any single match.

**The following information is known:**
1. India finished first with 8 points, winning 4 matches and losing only 1 match. Their NRR was +1.2.
2. England finished unbeaten in the tournament and had an NRR of +0.8.
3. Australia finished with 6 points and scored exactly 180 runs in each of their matches. They lost only 1 match in the tournament.
4. The match between India and Australia ended with India scoring 200 and Australia scoring 180. This was Australia's only loss.
5. India's only loss was against England, who won that match by scoring 220 while India scored 190.
6. India beat Pakistan by scoring 240 while Pakistan scored 140, and England beat Sri Lanka by scoring 230 while Sri Lanka scored 130. These were the only two matches where the winning margin exceeded 90 runs.
7. Bangladesh did not win a single match in the tournament and finished with 2 points.
8. The match between Australia and England ended in a tie with both teams scoring 180 runs each.
9. Sri Lanka finished last with only 1 point and an NRR of -1.4.
10. Pakistan finished with 4 points and their only win was against Sri Lanka by scoring 170 while Sri Lanka scored 150.

### The tournament organizers are considering a rule change for future editions. Under the proposed new rules, a win would award **3 points** (instead of 2), a tie would award **1.5 points** to each team (instead of 1), and a loss would still award **0 points**.

### If this new points system were applied to the same match results of this tournament and teams were re-ranked based on these new points (with higher points meaning better rank, and in case of ties in points, teams maintain their original relative ranking), **how many teams would change their position in the rankings** compared to the original tournament standings?",,120,,,,1,,0,1,2,3,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET8,1,mcsc,markdown,"## Comprehension

## Question Set 2: Investment Portfolio
### Question No.5 to Question No.7 are of the same Set

Five investors — **Arjun, Bhanu, Chetna, Dinesh, Ekta** — each invested in a mutual fund scheme.

**Returns:** Each investor earned a return that is a **multiple of ₹5,000**.

**You are told:**
1. All five investors earned **different** returns.
2. The **total** returns of all five investors combined is **₹1,50,000**.
3. Exactly **one** investor earned the **maximum possible return of ₹50,000**.
4. **Chetna earned ₹10,000 less than Arjun.**
5. **Dinesh earned ₹10,000 more than Bhanu.**
6. **Ekta earned the lowest return.**
7. **Bhanu and Ekta together earned ₹30,000.**

**Who earned the highest return?**",,120,,,,1,,Arjun,Bhanu,Dinesh,None of them,,,DILR/Data Interpretation & Logical Reasoning,0.5
DILR,DILR-SET8,2,mcsc,markdown,"## Comprehension

## Question Set 2: Investment Portfolio
### Question No.5 to Question No.7 are of the same Set

Five investors — **Arjun, Bhanu, Chetna, Dinesh, Ekta** — each invested in a mutual fund scheme.

**Returns:** Each investor earned a return that is a **multiple of ₹5,000**.

**You are told:**
1. All five investors earned **different** returns.
2. The **total** returns of all five investors combined is **₹1,50,000**.
3. Exactly **one** investor earned the **maximum possible return of ₹50,000**.
4. **Chetna earned ₹10,000 less than Arjun.**
5. **Dinesh earned ₹10,000 more than Bhanu.**
6. **Ekta earned the lowest return.**
7. **Bhanu and Ekta together earned ₹30,000.**

**Who earned exactly ₹40,000?**",,120,,,,2,,Arjun,Chetna,Dinesh,None of them,,,DILR/Data Interpretation & Logical Reasoning,0.5
DILR,DILR-SET8,3,mcsc,markdown,"## Comprehension

## Question Set 2: Investment Portfolio
### Question No.5 to Question No.7 are of the same Set


Five investors — **Arjun, Bhanu, Chetna, Dinesh, Ekta** — each invested in a mutual fund scheme.

**Returns:** Each investor earned a return that is a **multiple of ₹5,000**.

**You are told:**
1. All five investors earned **different** returns.
2. The **total** returns of all five investors combined is **₹1,50,000**.
3. Exactly **one** investor earned the **maximum possible return of ₹50,000**.
4. **Chetna earned ₹10,000 less than Arjun.**
5. **Dinesh earned ₹10,000 more than Bhanu.**
6. **Ekta earned the lowest return.**
7. **Bhanu and Ekta together earned ₹30,000.**

**What was Dinesh's return (in ₹)?**",,120,,,,2,,"25,000","30,000","35,000","40,000",,,DILR/Data Interpretation & Logical Reasoning,0.5
DILR,DILR-SET9,1,mcsc,markdown,"## Comprehension

## Question Set 3: Laptop Sales Analysis
### Question No.8 to Question No.11 are of the same Set


**DIRECTIONS:** The following two charts show the Units Sold (in '000 units) and Average Selling Price (₹ per unit) for four laptop models — **ProBook, EliteBook, ZenBook, ThinkPad** — across three quarters (Q1, Q2, Q3).

### Chart 1: Units Sold (in '000 units)
![chart1_units_sold.png](https://assess-platform-prod-user-data.s3.ap-south-1.amazonaws.com/admin/64cb939e88382767d8b2491b/1768643468228-chart1_units_sold.png)

### Chart 2: Average Selling Price (₹ per unit)
![chart2_avg_price.png](https://assess-platform-prod-user-data.s3.ap-south-1.amazonaws.com/admin/64cb939e88382767d8b2491b/1768643473219-chart2_avg_price.png)

**Note:** Revenue in a quarter = (Units Sold × Price). Units Sold are in thousands.

**What was the total revenue in Q2 (in ₹ million)?**",,120,,,,2,,73.3,75.3,77.3,79.3,,,DILR/Data Interpretation & Logical Reasoning,0.5
DILR,DILR-SET9,2,mcsc,markdown,"## Comprehension

## Question Set 3: Laptop Sales Analysis
### Question No.8 to Question No.11 are of the same Set


**DIRECTIONS:** The following two charts show the Units Sold (in '000 units) and Average Selling Price (₹ per unit) for four laptop models — **ProBook, EliteBook, ZenBook, ThinkPad** — across three quarters (Q1, Q2, Q3).

### Chart 1: Units Sold (in '000 units)
![chart1_units_sold.png](https://assess-platform-prod-user-data.s3.ap-south-1.amazonaws.com/admin/64cb939e88382767d8b2491b/1768643468228-chart1_units_sold.png)

### Chart 2: Average Selling Price (₹ per unit)
![chart2_avg_price.png](https://assess-platform-prod-user-data.s3.ap-south-1.amazonaws.com/admin/64cb939e88382767d8b2491b/1768643473219-chart2_avg_price.png)

**Note:** Revenue in a quarter = (Units Sold × Price). Units Sold are in thousands.

**Which model shows the highest percentage increase in revenue from Q1 to Q3?**",,120,,,,3,,ProBook,EliteBook,ZenBook,ThinkPad,,,DILR/Data Interpretation & Logical Reasoning,0.5
DILR,DILR-SET9,3,mcsc,markdown,"## Comprehension

## Question Set 3: Laptop Sales Analysis
### Question No.8 to Question No.11 are of the same Set


**DIRECTIONS:** The following two charts show the Units Sold (in '000 units) and Average Selling Price (₹ per unit) for four laptop models — **ProBook, EliteBook, ZenBook, ThinkPad** — across three quarters (Q1, Q2, Q3).


### Chart 1: Units Sold (in '000 units)
![chart1_units_sold.png](https://assess-platform-prod-user-data.s3.ap-south-1.amazonaws.com/admin/64cb939e88382767d8b2491b/1768643468228-chart1_units_sold.png)

### Chart 2: Average Selling Price (₹ per unit)
![chart2_avg_price.png](https://assess-platform-prod-user-data.s3.ap-south-1.amazonaws.com/admin/64cb939e88382767d8b2491b/1768643473219-chart2_avg_price.png)

**Note:** Revenue in a quarter = (Units Sold × Price). Units Sold are in thousands.

**If ZenBook's Q3 price was reduced by 10% (units unchanged), what would be the new total revenue in Q3 (in ₹ million)?**",,120,,,,2,,88.6,90.3,92.1,93,,,DILR/Data Interpretation & Logical Reasoning,0.5
DILR,DILR-SET9,4,mcsc,markdown,"## Comprehension

## Question Set 3: Laptop Sales Analysis
### Question No.8 to Question No.11 are of the same Set


**DIRECTIONS:** The following two charts show the Units Sold (in '000 units) and Average Selling Price (₹ per unit) for four laptop models — **ProBook, EliteBook, ZenBook, ThinkPad** — across three quarters (Q1, Q2, Q3).

### Chart 1: Units Sold (in '000 units)
![chart1_units_sold.png](https://assess-platform-prod-user-data.s3.ap-south-1.amazonaws.com/admin/64cb939e88382767d8b2491b/1768643468228-chart1_units_sold.png)

### Chart 2: Average Selling Price (₹ per unit)
![chart2_avg_price.png](https://assess-platform-prod-user-data.s3.ap-south-1.amazonaws.com/admin/64cb939e88382767d8b2491b/1768643473219-chart2_avg_price.png)

**Note:** Revenue in a quarter = (Units Sold × Price). Units Sold are in thousands.

**What is the weighted average selling price of ProBook across Q1–Q3 (weighted by units sold)?**",,120,,,,2,,"₹4,100","₹4,200","₹4,300","₹4,400",,,DILR/Data Interpretation & Logical Reasoning,0.5
QA,,,mcsc,text,"A car traveled a certain distance at a constant speed. If the speed had been 10 km per hour more, it would have taken 3 hours less. If the speed had been 10 km per hour less, it would have taken 5 hours more. The distance, in km, traveled by the car is",,90,,,,2,,300,600,450,500,,,QA/Quantitative Ability,0.5
QA,,,mcsc,text,"A circular garden is divided into two regions by a chord of length 12 meters such that the chord subtends an angle of 90° at the center. Then, the area, in square meters, of the smaller region is",,90,,,,2,,18(π - 1),18(π - 2),36(π - 2),36(π - 1),,,QA/Quantitative Ability,0
QA,,,mcsc,text,"If 5^48 is divided by 11, the remainder is",,90,,,,1,,4,5,9,10,,,QA/Quantitative Ability,0
QA,,,mcsc,text,"Amit and Bharat spend 40 hours and 50 hours per week, respectively, on work and leisure activities. The time Bharat spends on work and leisure are in the ratio of 2 : 3. If the total time spent on work and leisure by both Amit and Bharat together are in the ratio 5 : 4, then the ratio of time spent on work and leisure by Amit is",,90,,,,1,,3 : 1,4 : 1,5 : 3,2 : 1,,,QA/Quantitative Ability,0
QA,,,mcsc,text,"A rectangular park PQRS has length 20 meters and width 12 meters. A diagonal PR is drawn. Then the area, in square meters, of triangle PQR is",,90,,,,4,,60,80,100,120,,,QA/Quantitative Ability,0
QA,,,mcsc,text,"A boat takes 3 hours to travel from point A to point B downstream and 6 hours to return from B to A upstream. If the boat's speed in still water is increased by 3 km/hr, it would take 2.5 hours to go downstream from A to B. The distance, in km, between A and B is",,90,,,,4,,30,36,40,45,,,QA/Quantitative Ability,0
QA,,,mcsc,text,"The sum of the first 10 terms of an arithmetic progression is 240, and the sum of the next 10 terms is 640. Then, the first term of the arithmetic progression is",,90,,,,4,,3,4,5,6,,,QA/Quantitative Ability,0
QA,,,mcsc,text,"A father, mother, and son have a combined present age of 90 years. 5 years ago, the father was twice as old as the mother was then. 5 years from now, the father's age will be twice the son's age at that time. The present age of the son, in years, is",,90,,,,3,,15,18,20,25,,,QA/Quantitative Ability,0
QA,,,tita,text,"If 2^a = 8, 3^b = 81, 4^c = 64, and 5^d = 25, then find the value of abcd.",72,90,,,,,,,,,,,,QA/Quantitative Ability,0.5
QA,,,tita,text,How many three-digit positive integers have all three digits distinct and odd?,60,90,,,,,,,,,,,,QA/Quantitative Ability,0.5
QA,,,tita,text,"A machine's value depreciates such that its value after 2 years is to its value after 5 years in the ratio 125 : 64. If the machine was purchased for Rs 50000, then the minimum number of complete years required for the machine's value to fall below Rs 10000 is",8,90,,,,,,,,,,,,QA/Quantitative Ability,0.5
QA,,,tita,text,"In a survey of 150 students, 78 students play cricket, 63 students play football, and 45 students play basketball. Additionally, 28 students play both cricket and football, 20 students play both football and basketball, 23 students play both cricket and basketball, and 8 students play all three sports. The number of students who play exactly one sport is",68,90,,,,,,,,,,,,QA/Quantitative Ability,0.5
QA,,,mcsc,text,"A sum of money is invested at simple interest. The ratio of the amount after 2 years to the amount after 5 years is 4 : 5. If the amount after 5 years is Rs 7500, then the rate of simple interest per annum is",,90,,,,2,,8%,10%,12%,15%,,,QA/Quantitative Ability,0.5
QA,,,mcsc,text,A cube is painted red on all faces and then cut into 64 smaller identical cubes. The number of smaller cubes that have exactly two faces painted red is,,90,,,,4,,8,12,16,24,,,QA/Quantitative Ability,0.5
QA,,,mcsc,text,"Two vessels contain mixtures of milk and water. The first vessel contains milk and water in the ratio 3 : 2, and the second vessel contains them in the ratio 5 : 3. If equal quantities from both vessels are mixed, then the ratio of milk to water in the resulting mixture is",,90,,,,2,,47 : 33,49 : 31,51 : 29,53 : 27,,,QA/Quantitative Ability,0.5
QA,,,mcsc,text,A shopkeeper buys two articles for Rs 1000 each. He sells one at a profit of 20% and the other at a loss of 24%. His overall gain or loss percentage in the entire transaction is,,90,,,,2,,"No profit, no loss",2% loss,2% gain,4% loss,,,QA/Quantitative Ability,0.5
QA,,,mcsc,text,"Two pipes A and B can fill a tank in 12 hours and 18 hours respectively. Both pipes are opened together, but after 4 hours, pipe A is closed. The total time taken to fill the tank is",,90,,,,2,,10 hours,12 hours,13 hours,14 hours,,,QA/Quantitative Ability,0.5
QA,,,mcsc,text,"In a geometric progression, the sum of the first three terms is 26 and the sum of the first six terms is 728. The common ratio of the progression is",,90,,,,2,,2,3,4,5,,,QA/Quantitative Ability,0.5
QA,,,mcsc,text,"Points A(2, 3), B(8, 7), and C(5, k) form a triangle. If the area of triangle ABC is 6 square units, then the sum of all possible values of k is",,90,,,,2,,8,10,12,14,,,QA/Quantitative Ability,0.5
QA,,,mcsc,text,A bag contains 6 red balls and 6 blue balls. Three balls are drawn at random without replacement. The probability that exactly 2 balls are red is,,90,,,,1,,45/110,54/110,63/110,72/110,,,QA/Quantitative Ability,0.5
QA,,,tita,text,"How many four-digit numbers can be formed using the digits 1, 2, 3, 4, 5, 6, 7 without repetition such that the number is divisible by 5?",120,90,,,,,,,,,,,,QA/Quantitative Ability,0.5
QA,,,tita,text,"A two-digit number is such that the product of its digits is 8. When 18 is subtracted from the number, the digits interchange their positions. The two-digit number is",42,90,,,,,,,,,,,,QA/Quantitative Ability,0.5
QA,,,tita,text,"If the sum of the roots of the quadratic equation x^2 + px + q = 0 is equal to the product of the reciprocals of the roots, then the value of pq is",-1,90,,,,,,,,,,,,QA/Quantitative Ability,0.5
QA,,,tita,text,"Three workers A, B, and C can complete a task in 10, 12, and 15 days respectively when working alone. They start working together, but A leaves after 2 days and B leaves 1 day before the work is completed. If the total number of days required to complete the task is expressed as a fraction p/q in lowest terms, what is the value of p + q?",62,90,,,,,,,,,,,,QA/Quantitative Ability,0.5
QA,,,mcsc,text,"A train traveled a certain distance at a constant speed. If the speed had been 15 km per hour more, it would have taken 2 hours less. If the speed had been 15 km per hour less, it would have taken 3 hours more. The distance, in km, traveled by the train is:",,90,,,,2,,750,900,1050,1200,,,QA/Quantitative Ability,0.5
QA,,,mcsc,text,"A circular garden is divided into two regions by a chord of length 10 meters such that the chord subtends an angle of 90° at the center. Then, the area, in square meters, of the smaller region is:",,90,,,,1,,25((pi/2) - 1),25(pi - 1),50((pi/2) - 1),50(pi - 1),,,QA/Quantitative Ability,0.5
QA,,,mcsc,text,"If 7^36 is divided by 13, the remainder is:",,90,,,,1,,1,3,7,9,,,QA/Quantitative Ability,0.5
QA,,,mcsc,text,"Priya and Qasim spend 30 hours and 40 hours per week, respectively, on study and recreation activities. The time Qasim spends on study and recreation are in the ratio of 3:1. If the total time spent on study and recreation by both Priya and Qasim together are in the ratio 9:5, then the ratio of time spent on study and recreation by Priya is:",,90,,,,1,,1:1,2:1,3:2,4:3,,,QA/Quantitative Ability,0.5
QA,,,mcsc,text,"A rectangular field ABCD has length 30 meters and width 16 meters. A diagonal AC is drawn. Then the area, in square meters, of triangle ABC is:",,90,,,,3,,180,200,240,280,,,QA/Quantitative Ability,0.5
QA,,,mcsc,text,"A boat takes 4 hours to travel from point A to point B downstream and 8 hours to return from B to A upstream. If the boat's speed in still water is increased by 2 km/hr, it would take 3.2 hours to go downstream from A to B. The distance, in km, between A and B is:",,90,,,,3,,24,28,32,36,,,QA/Quantitative Ability,0.5
QA,,,mcsc,text,"The sum of the first 10 terms of an arithmetic progression is 200, and the sum of the next 10 terms is 600. Then, the first term of the arithmetic progression is:",,90,,,,1,,2,3,4,5,,,QA/Quantitative Ability,0.5
QA,,,mcsc,text,"A mother, father, and daughter have a combined present age of 85 years. 10 years ago, the mother was twice as old as the daughter was then. 5 years from now, the father's age will be twice the daughter's age at that time. The present age of the daughter, in years, is:",,90,,,,2,,15,18,20,22,,,QA/Quantitative Ability,0.5
QA,,,tita,text,"If 3^p = 27, 2^q = 16, 5^r = 125, and 7^s = 49, then find the value of pqrs. (Product)",72,90,,,,,,,,,,,,QA/Quantitative Ability,0
